plant_group,genus,species,family,status,priority,collected by feb 2021
Flowering plants,Gentiana,verna,Gentianaceae,dtol,,,,,,,,,
Flowering plants,Gentianella,amarella,Gentianaceae,dtol,,,,,,,,,
Flowering plants,Gentianella,anglica,Gentianaceae,dtol,,,,,,,,,
Flowering plants,Gentianella,campestris,Gentianaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Gentianella,germanica,Gentianaceae,dtol,,,,,,,,,
Flowering plants,Gentianopsis,ciliata,Gentianaceae,dtol,,,,,,,,,
Flowering plants,Erodium,aethiopicum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Erodium,cicutarium,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Erodium,maritimum,Geraniaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Erodium,moschatum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,columbinum,Geraniaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Geranium,dissectum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,lucidum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,molle,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,pratense,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,purpureum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,pusillum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,robertianum,Geraniaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Geranium,rotundifolium,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,sanguineum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Geranium,sylvaticum,Geraniaceae,dtol,,,,,,,,,
Flowering plants,Ribes,alpinum,Grossulariaceae,dtol,,,,,,,,,
Flowering plants,Ribes,rubrum,Grossulariaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ribes,spicatum,Grossulariaceae,dtol,,,,,,,,,
Flowering plants,Gunnera,manicata,Gunneraceae,dtol,,,,,,,,,
Flowering plants,Gunnera,tinctoria,Gunneraceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Myriophyllum,alterniflorum,Haloragaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Myriophyllum,aquaticum,Haloragaceae,dtol,,,,,,,,,
Flowering plants,Myriophyllum,spicatum,Haloragaceae,dtol,,,,,,,,,
Flowering plants,Myriophyllum,verticillatum,Haloragaceae,dtol,,,,,,,,,
Flowering plants,Egeria,densa,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Elodea,nuttallii,Hydrocharitaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Hydrilla,verticillata,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Hydrocharis,morsus-ranae,Hydrocharitaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Lagarosiphon,major,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Najas,flexilis,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Najas,marina,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Stratiotes,aloides,Hydrocharitaceae,dtol,,,,,,,,,
Flowering plants,Hydrocotyle,ranunculoides,Hydrocotylaceae,dtol,,,,,,,,,
Flowering plants,Hydrocotyle,vulgaris,Hydrocotylaceae,dtol_other_priority,yes,,,,,,,,
Ferns & fern allies,Hymenophyllum,tunbrigense,Hymenophyllaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Hymenophyllum,wilsonii,Hymenophyllaceae,dtol,,,,,,,,,
Ferns & fern allies,Trichomanes,speciosum,Hymenophyllaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Hypericum,androsaemum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,elodes,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,hirsutum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,humifusum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,linariifolium,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,maculatum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,montanum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,perforatum,Hypericaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Hypericum,pulchrum,Hypericaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Hypericum,tetrapterum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Hypericum,undulatum,Hypericaceae,dtol,,,,,,,,,
Flowering plants,Crocosmia,pottsii,Iridaceae,,,,,,,,,,
Flowering plants,Gladiolus,illyricus,Iridaceae,dtol,,,,,,,,,
Flowering plants,Iris,foetidissima,Iridaceae,dtol,,,,,,,,,
Flowering plants,Iris,pseudacorus,Iridaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Romulea,columnae,Iridaceae,dtol_other_priority,yes,,,,,,,,
Ferns & fern allies,Isoetes,echinospora,Isoetaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Isoetes,histrix,Isoetaceae,dtol,,,,,,,,,
Ferns & fern allies,Isoetes,lacustris,Isoetaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Juglans,regia,Juglandaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Juncus,acutiflorus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,acutus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,alpinoarticulatus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,articulatus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,balticus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,biglumis,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,bufonius,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,bulbosus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,capitatus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,castaneus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,compressus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,conglomeratus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,effusus,Juncaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Juncus,filiformis,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,foliosus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,gerardii,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,inflexus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,maritimus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,pygmaeus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,ranarius,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,squarrosus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,subnodulosus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,trifidus,Juncaceae,dtol,,,,,,,,,
Flowering plants,Juncus,triglumis,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,arcuata,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,campestris,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,forsteri,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,multiflora,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,pallescens,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,pallidula,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,pilosa,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,spicata,Juncaceae,dtol,,,,,,,,,
Flowering plants,Luzula,sylvatica,Juncaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Triglochin,maritima,Juncaginaceae,dtol,,,,,,,,,
Flowering plants,Triglochin,palustris,Juncaginaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ajuga,chamaepitys,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Ajuga,pyramidalis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Ajuga,reptans,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Ballota,nigra,Lamiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Betonica,officinalis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Clinopodium,acinos,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Clinopodium,ascendens,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Clinopodium,menthifolium,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Clinopodium,nepeta,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Clinopodium,vulgare,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Galeopsis,angustifolia,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Galeopsis,bifida,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Galeopsis,segetum,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Galeopsis,speciosa,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Galeopsis,tetrahit,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Glechoma,hederacea,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Lamiastrum,galeobdolon,Lamiaceae,,,,,,,,,,
Flowering plants,Lamium,album,Lamiaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Lamium,amplexicaule,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Lamium,confertum,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Lamium,hybridum,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Lamium,purpureum,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Lycopus,europaeus,Lamiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Marrubium,vulgare,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Melittis,melissophyllum,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Mentha,aquatica,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Mentha,arvensis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Mentha,pulegium,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Mentha,spicata,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Mentha,suaveolens,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Nepeta,cataria,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Origanum,vulgare,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Prunella,vulgaris,Lamiaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Salvia,pratensis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Salvia,verbenaca,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Scutellaria,galericulata,Lamiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Scutellaria,minor,Lamiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Stachys,arvensis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Stachys,germanica,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Stachys,officinalis,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Stachys,palustris,Lamiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Stachys,sylvatica,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Teucrium,chamaedrys,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Teucrium,scordium,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Teucrium,scorodonia,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Thymus,drucei,Lamiaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Thymus,pulegioides,Lamiaceae,dtol,,,,,,,,,
Flowering plants,Thymus,serpyllum,Lamiaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Pinguicula,alpina,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Pinguicula,lusitanica,Lentibulariaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Pinguicula,vulgaris,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,australis,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,bremii,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,intermedia,Lentibulariaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Utricularia,minor,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,ochroleuca,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,stygia,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Utricularia,vulgaris,Lentibulariaceae,dtol,,,,,,,,,
Flowering plants,Fritillaria,meleagris,Liliaceae,dtol,,,,,,,,,
Flowering plants,Gagea,bohemica,Liliaceae,dtol,,,,,,,,,
Flowering plants,Gagea,lutea,Liliaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Gagea,serotina,Liliaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Linum,bienne,Linaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Linum,catharticum,Linaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Linum,perenne,Linaceae,dtol,,,,,,,,,
Flowering plants,Linum,radiola,Linaceae,dtol,,,,,,,,,
Ferns & fern allies,Diphasiastrum,alpinum,Lycopodiaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Huperzia,selago,Lycopodiaceae,dtol,,,,,,,,,
Ferns & fern allies,Lycopodiella,inundata,Lycopodiaceae,dtol,,,,,,,,,
Ferns & fern allies,Lycopodium,annotinum,Lycopodiaceae,dtol,,,,,,,,,
Ferns & fern allies,Lycopodium,clavatum,Lycopodiaceae,dtol_family_representative,yes,yes,,,,,,,
Ferns & fern allies,Lycopodium,lagopus,Lycopodiaceae,dtol,,,,,,,,,
Flowering plants,Lythrum,hyssopifolia,Lythraceae,dtol,,,,,,,,,
Flowering plants,Lythrum,portula,Lythraceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Lythrum,salicaria,Lythraceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Althaea,officinalis,Malvaceae,dtol,,,,,,,,,
Flowering plants,Malva,arborea,Malvaceae,dtol,,,,,,,,,
Flowering plants,Malva,moschata,Malvaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Malva,neglecta,Malvaceae,dtol,,,,,,,,,
Flowering plants,Malva,sylvestris,Malvaceae,dtol,,,,,,,,,
Flowering plants,Tilia,cordata,Malvaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Tilia,platyphyllos,Malvaceae,dtol_other_priority,yes,,,,,,,,
Ferns & fern allies,Pilularia,globulifera,Marsileaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Paris,quadrifolia,Melanthiaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Menyanthes,trifoliata,Menyanthaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Nymphoides,peltata,Menyanthaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Claytonia,perfoliata,Montiaceae,dtol,,,,,,,,,
Flowering plants,Claytonia,sibirica,Montiaceae,dtol,,,,,,,,,
Flowering plants,Montia,fontana,Montiaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Myrica,gale,Myricaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Narthecium,ossifragum,Nartheciaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Nuphar,lutea,Nymphaeaceae,dtol,,,,,,,,,
Flowering plants,Nuphar,pumila,Nymphaeaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Nymphaea,alba,Nymphaeaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Fraxinus,excelsior,Oleaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Ligustrum,vulgare,Oleaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Chamaenerion,angustifolium,Onagraceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Circaea,alpina,Onagraceae,dtol,,,,,,,,,
Flowering plants,Circaea,lutetiana,Onagraceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Epilobium,alsinifolium,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,anagallidifolium,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,hirsutum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,lanceolatum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,montanum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,obscurum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,palustre,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,parviflorum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,roseum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Epilobium,tetragonum,Onagraceae,dtol,,,,,,,,,
Flowering plants,Fuchsia,magellanica,Onagraceae,dtol,,,,,,,,,
Flowering plants,Ludwigia,grandiflora,Onagraceae,dtol,,,,,,,,,
Flowering plants,Ludwigia,palustris,Onagraceae,dtol,,,,,,,,,
Ferns & fern allies,Botrychium,lunaria,Ophioglossaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Ophioglossum,azoricum,Ophioglossaceae,dtol,,,,,,,,,
Ferns & fern allies,Ophioglossum,lusitanicum,Ophioglossaceae,dtol,,,,,,,,,
Ferns & fern allies,Ophioglossum,vulgatum,Ophioglossaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Anacamptis,morio,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Anacamptis,pyramidalis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Cephalanthera,damasonium,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Cephalanthera,longifolia,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Cephalanthera,rubra,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Coeloglossum,viride,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Corallorhiza,trifida,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Cypripedium,calceolus,Orchidaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Dactylorhiza,fuchsii,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Dactylorhiza,incarnata,Orchidaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Dactylorhiza,kerryensis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Dactylorhiza,maculata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Dactylorhiza,praetermissa,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Dactylorhiza,purpurella,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Dactylorhiza,traunsteinerioides,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,atrorubens,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,dunensis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,helleborine,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,leptochila,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,palustris,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,phyllanthes,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,purpurata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipactis,sancta,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Epipogium,aphyllum,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Goodyera,repens,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Gymnadenia,borealis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Gymnadenia,conopsea,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Gymnadenia,densiflora,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Hammarbya,paludosa,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Herminium,monorchis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Himantoglossum,hircinum,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Liparis,loeselii,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Neotinea,maculata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Neotinea,ustulata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Neottia,cordata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Neottia,nidus-avis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Neottia,ovata,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Ophrys,apifera,Orchidaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ophrys,fuciflora,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Ophrys,insectifera,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Ophrys,sphegodes,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Orchis,anthropophora,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Orchis,mascula,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Orchis,militaris,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Orchis,purpurea,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Orchis,simia,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Platanthera,bifolia,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Platanthera,chlorantha,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Pseudorchis,albida,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Serapias,parviflora,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Spiranthes,aestivalis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Spiranthes,romanzoffiana,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Spiranthes,spiralis,Orchidaceae,dtol,,,,,,,,,
Flowering plants,Bartsia,alpina,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,anglica,Orobanchaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Euphrasia,arctica,Orobanchaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Euphrasia,cambrica,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,campbelliae,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,confusa,Orobanchaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Euphrasia,foulaensis,Orobanchaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Euphrasia,frigida,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,heslop-harrisonii,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,marshallii,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,micrantha,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,nemorosa,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,officinalis,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,ostenfeldii,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,pseudokerneri,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,rivularis,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,rotundifolia,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,salisburgensis,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,scottica,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,tetraquetra,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Euphrasia,vigursii,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Lathraea,squamaria,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Melampyrum,cristatum,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Melampyrum,pratense,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Melampyrum,sylvaticum,Orobanchaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Odontites,vernus,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,alba,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,caryophyllacea,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,elatior,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,hederae,Orobanchaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Orobanche,minor,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,picridis,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,rapum-genistae,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Orobanche,reticulata,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Parentucellia,viscosa,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Pedicularis,palustris,Orobanchaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Pedicularis,sylvatica,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Phelipanche,purpurea,Orobanchaceae,dtol,,,,,,,,,
Flowering plants,Rhinanthus,minor,Orobanchaceae,dtol,,,,,,,,,
Ferns & fern allies,Osmunda,regalis,Osmundaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Oxalis,acetosella,Oxalidaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Ceratocapnos,claviculata,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Chelidonium,majus,Papaveraceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Fumaria,bastardii,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,capreolata,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,densiflora,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,muralis,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,occidentalis,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,officinalis,Papaveraceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Fumaria,parviflora,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,purpurea,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,reuteri,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Fumaria,vaillantii,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Glaucium,flavum,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Papaver,cambricum,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Papaver,dubium,Papaveraceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Papaver,lecoqii,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Papaver,rhoeas,Papaveraceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Papaver,somniferum,Papaveraceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Roemeria,argemone,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Roemeria,hispida,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Roemeria,hybrida,Papaveraceae,dtol,,,,,,,,,
Flowering plants,Mimulus,guttatus,Phrymaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Mimulus,peregrinus,Phrymaceae,dtol,,,,,,,,,
Conifers,Pinus,sylvestris,Pinaceae,dtol_family_representative,yes,yes,,,,,,,
Conifers,Pseudotsuga,menziesii,Pinaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Callitriche,brutia,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Callitriche,hermaphroditica,Plantaginaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Callitriche,obtusangula,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Callitriche,palustris,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Callitriche,platycarpa,Plantaginaceae,dtol,,,,,,,,,
